datetime,Forecasted Load
2023-01-01 00:00:00,3242.98
2023-01-01 01:00:00,3261.84
2023-01-01 02:00:00,3277.94
2023-01-01 03:00:00,3248.44
2023-01-01 04:00:00,3253.6
2023-01-01 05:00:00,3394.53
2023-01-01 06:00:00,3357.69
2023-01-01 07:00:00,3404.59
2023-01-01 08:00:00,3452.71
2023-01-01 09:00:00,3436.87
2023-01-01 10:00:00,3434.1
2023-01-01 11:00:00,3502.63
2023-01-01 12:00:00,3490.33
2023-01-01 13:00:00,3543.15
2023-01-01 14:00:00,3602.11
2023-01-01 15:00:00,3726.76
2023-01-01 16:00:00,3772.48
2023-01-01 17:00:00,3797.91
2023-01-01 18:00:00,3692.5
2023-01-01 19:00:00,3625.8
2023-01-01 20:00:00,3572.71
2023-01-01 21:00:00,3598.46
2023-01-01 22:00:00,3494.32
2023-01-01 23:00:00,3443.73
2023-01-02 00:00:00,3440.53
2023-01-02 01:00:00,3439.4
2023-01-02 02:00:00,3500.34
2023-01-02 03:00:00,3521.61
2023-01-02 04:00:00,3544.33
2023-01-02 05:00:00,3646.7
2023-01-02 06:00:00,3836.6
2023-01-02 07:00:00,3990.88
2023-01-02 08:00:00,4035.86
2023-01-02 09:00:00,4097.85
2023-01-02 10:00:00,4056.04
2023-01-02 11:00:00,4059.85
2023-01-02 12:00:00,4029.85
2023-01-02 13:00:00,4129.08
2023-01-02 14:00:00,4051.42
2023-01-02 15:00:00,4082.41
2023-01-02 16:00:00,4027.78
2023-01-02 17:00:00,3951.15
2023-01-02 18:00:00,3912.01
2023-01-02 19:00:00,3907.58
2023-01-02 20:00:00,3872.2
2023-01-02 21:00:00,3814.71
2023-01-02 22:00:00,3707.77
2023-01-02 23:00:00,3731.17
2023-01-03 00:00:00,3699.24
2023-01-03 01:00:00,3565.56
2023-01-03 02:00:00,3469.18
2023-01-03 03:00:00,3461.94
2023-01-03 04:00:00,3523.51
2023-01-03 05:00:00,3701.1
2023-01-03 06:00:00,3921.62
2023-01-03 07:00:00,3941.57
2023-01-03 08:00:00,3959.72
2023-01-03 09:00:00,3878.31
2023-01-03 10:00:00,3932.01
2023-01-03 11:00:00,3864.45
2023-01-03 12:00:00,4009.19
2023-01-03 13:00:00,4043.78
2023-01-03 14:00:00,4053.82
2023-01-03 15:00:00,4095.32
2023-01-03 16:00:00,4026.51
2023-01-03 17:00:00,3957.63
2023-01-03 18:00:00,3938.27
2023-01-03 19:00:00,3931.61
2023-01-03 20:00:00,3906.37
2023-01-03 21:00:00,3806.65
2023-01-03 22:00:00,3736.7
2023-01-03 23:00:00,3612.04
2023-01-04 00:00:00,3586.81
2023-01-04 01:00:00,3538.09
2023-01-04 02:00:00,3444.63
2023-01-04 03:00:00,3521.48
2023-01-04 04:00:00,3534.44
2023-01-04 05:00:00,3665.0
2023-01-04 06:00:00,3879.4
2023-01-04 07:00:00,3927.26
2023-01-04 08:00:00,3985.77
2023-01-04 09:00:00,4099.43
2023-01-04 10:00:00,4031.27
2023-01-04 11:00:00,3992.42
2023-01-04 12:00:00,4004.95
2023-01-04 13:00:00,3998.66
2023-01-04 14:00:00,4067.02
2023-01-04 15:00:00,4097.02
2023-01-04 16:00:00,4085.26
2023-01-04 17:00:00,4022.0
2023-01-04 18:00:00,4024.57
2023-01-04 19:00:00,3975.63
2023-01-04 20:00:00,3885.86
2023-01-04 21:00:00,3807.61
2023-01-04 22:00:00,3737.53
2023-01-04 23:00:00,3636.61
2023-01-05 00:00:00,3632.8
2023-01-05 01:00:00,3620.12
2023-01-05 02:00:00,3634.48
2023-01-05 03:00:00,3568.54
2023-01-05 04:00:00,3607.0
2023-01-05 05:00:00,3811.2
2023-01-05 06:00:00,4012.98
2023-01-05 07:00:00,4108.22
2023-01-05 08:00:00,4120.72
2023-01-05 09:00:00,4092.53
2023-01-05 10:00:00,4114.27
2023-01-05 11:00:00,4114.47
2023-01-05 12:00:00,4144.81
2023-01-05 13:00:00,4115.88
2023-01-05 14:00:00,4107.49
2023-01-05 15:00:00,4087.81
2023-01-05 16:00:00,4118.36
2023-01-05 17:00:00,4099.53
2023-01-05 18:00:00,4091.83
2023-01-05 19:00:00,3974.0
2023-01-05 20:00:00,3890.55
2023-01-05 21:00:00,3876.17
2023-01-05 22:00:00,3794.87
2023-01-05 23:00:00,3748.23
2023-01-06 00:00:00,3713.27
2023-01-06 01:00:00,3657.07
2023-01-06 02:00:00,3613.83
2023-01-06 03:00:00,3625.13
2023-01-06 04:00:00,3652.33
2023-01-06 05:00:00,3845.19
2023-01-06 06:00:00,4078.07
2023-01-06 07:00:00,4191.31
2023-01-06 08:00:00,4299.74
2023-01-06 09:00:00,4297.03
2023-01-06 10:00:00,4279.23
2023-01-06 11:00:00,4169.34
2023-01-06 12:00:00,4143.45
2023-01-06 13:00:00,4043.41
2023-01-06 14:00:00,3951.86
2023-01-06 15:00:00,4083.0
2023-01-06 16:00:00,4114.35
2023-01-06 17:00:00,4134.19
2023-01-06 18:00:00,4056.68
2023-01-06 19:00:00,3928.39
2023-01-06 20:00:00,3878.0
2023-01-06 21:00:00,3791.42
2023-01-06 22:00:00,3788.83
2023-01-06 23:00:00,3674.83
2023-01-07 00:00:00,3636.36
2023-01-07 01:00:00,3645.33
2023-01-07 02:00:00,3671.57
2023-01-07 03:00:00,3626.53
2023-01-07 04:00:00,3547.13
2023-01-07 05:00:00,3510.61
2023-01-07 06:00:00,3628.41
2023-01-07 07:00:00,3698.06
2023-01-07 08:00:00,3810.52
2023-01-07 09:00:00,3866.71
2023-01-07 10:00:00,3850.28
2023-01-07 11:00:00,3875.53
2023-01-07 12:00:00,3711.83
2023-01-07 13:00:00,3707.74
2023-01-07 14:00:00,3821.56
2023-01-07 15:00:00,3668.02
2023-01-07 16:00:00,3674.84
2023-01-07 17:00:00,3704.95
2023-01-07 18:00:00,3689.0
2023-01-07 19:00:00,3595.67
2023-01-07 20:00:00,3478.31
2023-01-07 21:00:00,3416.97
2023-01-07 22:00:00,3391.56
2023-01-07 23:00:00,3382.49
2023-01-08 00:00:00,3339.64
2023-01-08 01:00:00,3284.52
2023-01-08 02:00:00,3221.03
2023-01-08 03:00:00,3192.87
2023-01-08 04:00:00,3195.71
2023-01-08 05:00:00,3182.59
2023-01-08 06:00:00,3244.82
2023-01-08 07:00:00,3262.22
2023-01-08 08:00:00,3404.49
2023-01-08 09:00:00,3501.42
2023-01-08 10:00:00,3498.35
2023-01-08 11:00:00,3413.35
2023-01-08 12:00:00,3456.06
2023-01-08 13:00:00,3497.96
2023-01-08 14:00:00,3494.6
2023-01-08 15:00:00,3666.72
2023-01-08 16:00:00,3801.59
2023-01-08 17:00:00,3645.85
2023-01-08 18:00:00,3459.97
2023-01-08 19:00:00,3441.15
2023-01-08 20:00:00,3480.18
2023-01-08 21:00:00,3499.21
2023-01-08 22:00:00,3387.67
2023-01-08 23:00:00,3291.18
2023-01-09 00:00:00,3236.05
2023-01-09 01:00:00,3171.54
2023-01-09 02:00:00,3134.68
2023-01-09 03:00:00,3160.84
2023-01-09 04:00:00,3234.95
2023-01-09 05:00:00,3439.79
2023-01-09 06:00:00,3609.64
2023-01-09 07:00:00,3678.83
2023-01-09 08:00:00,3711.84
2023-01-09 09:00:00,3675.29
2023-01-09 10:00:00,3421.96
2023-01-09 11:00:00,3619.24
2023-01-09 12:00:00,3648.07
2023-01-09 13:00:00,3708.07
2023-01-09 14:00:00,3768.32
2023-01-09 15:00:00,3808.45
2023-01-09 16:00:00,3771.28
2023-01-09 17:00:00,3684.74
2023-01-09 18:00:00,3637.75
2023-01-09 19:00:00,3658.55
2023-01-09 20:00:00,3613.91
2023-01-09 21:00:00,3501.89
2023-01-09 22:00:00,3377.55
2023-01-09 23:00:00,3330.19
2023-01-10 00:00:00,3311.87
2023-01-10 01:00:00,3249.81
2023-01-10 02:00:00,3150.05
2023-01-10 03:00:00,3182.42
2023-01-10 04:00:00,3216.47
2023-01-10 05:00:00,3450.5
2023-01-10 06:00:00,3615.53
2023-01-10 07:00:00,3603.99
2023-01-10 08:00:00,3661.14
2023-01-10 09:00:00,3635.24
2023-01-10 10:00:00,3725.13
2023-01-10 11:00:00,3696.57
2023-01-10 12:00:00,3678.89
2023-01-10 13:00:00,3751.14
2023-01-10 14:00:00,3763.21
2023-01-10 15:00:00,3773.33
2023-01-10 16:00:00,3759.64
2023-01-10 17:00:00,3733.4
2023-01-10 18:00:00,3693.06
2023-01-10 19:00:00,3651.6
2023-01-10 20:00:00,3603.17
2023-01-10 21:00:00,3492.52
2023-01-10 22:00:00,3327.21
2023-01-10 23:00:00,3255.32
2023-01-11 00:00:00,3268.26
2023-01-11 01:00:00,3222.98
2023-01-11 02:00:00,3156.83
2023-01-11 03:00:00,3180.01
2023-01-11 04:00:00,3170.58
2023-01-11 05:00:00,3282.0
2023-01-11 06:00:00,3438.32
2023-01-11 07:00:00,3650.85
2023-01-11 08:00:00,3650.45
2023-01-11 09:00:00,3736.9
2023-01-11 10:00:00,3658.4
2023-01-11 11:00:00,3698.62
2023-01-11 12:00:00,3738.57
2023-01-11 13:00:00,3730.51
2023-01-11 14:00:00,3820.82
2023-01-11 15:00:00,3727.4
2023-01-11 16:00:00,3606.42
2023-01-11 17:00:00,3555.51
2023-01-11 18:00:00,3525.26
2023-01-11 19:00:00,3461.28
2023-01-11 20:00:00,3388.27
2023-01-11 21:00:00,3276.64
2023-01-11 22:00:00,3239.6
2023-01-11 23:00:00,3261.82
2023-01-12 00:00:00,3228.28
2023-01-12 01:00:00,3266.27
2023-01-12 02:00:00,3249.52
2023-01-12 03:00:00,3084.7
2023-01-12 04:00:00,3169.52
2023-01-12 05:00:00,3236.67
2023-01-12 06:00:00,3386.44
2023-01-12 07:00:00,3613.71
2023-01-12 08:00:00,3667.55
2023-01-12 09:00:00,3720.19
2023-01-12 10:00:00,3728.69
2023-01-12 11:00:00,3653.67
2023-01-12 12:00:00,3521.81
2023-01-12 13:00:00,3526.63
2023-01-12 14:00:00,3553.99
2023-01-12 15:00:00,3579.29
2023-01-12 16:00:00,3719.01
2023-01-12 17:00:00,3715.85
2023-01-12 18:00:00,3724.2
2023-01-12 19:00:00,3651.53
2023-01-12 20:00:00,3601.71
2023-01-12 21:00:00,3568.23
2023-01-12 22:00:00,3502.46
2023-01-12 23:00:00,3395.72
