datetime,actual_load
2023-01-01 00:00:00,4423.47
2023-01-01 01:00:00,4414.98
2023-01-01 02:00:00,4378.61
2023-01-01 03:00:00,4349.36
2023-01-01 04:00:00,4360.06
2023-01-01 05:00:00,4426.69
2023-01-01 06:00:00,4547.56
2023-01-01 07:00:00,4709.39
2023-01-01 08:00:00,4841.38
2023-01-01 09:00:00,4996.65
2023-01-01 10:00:00,5062.17
2023-01-01 11:00:00,5061.07
2023-01-01 12:00:00,5119.42
2023-01-01 13:00:00,5251.61
2023-01-01 14:00:00,5442.38
2023-01-01 15:00:00,5633.43
2023-01-01 16:00:00,5685.55
2023-01-01 17:00:00,5684.97
2023-01-01 18:00:00,5629.45
2023-01-01 19:00:00,5554.12
2023-01-01 20:00:00,5465.2
2023-01-01 21:00:00,5337.78
2023-01-01 22:00:00,5163.64
2023-01-01 23:00:00,4986.74
2023-01-02 00:00:00,4875.11
2023-01-02 01:00:00,4829.57
2023-01-02 02:00:00,4824.06
2023-01-02 03:00:00,4833.15
2023-01-02 04:00:00,4986.05
2023-01-02 05:00:00,5450.83
2023-01-02 06:00:00,5934.27
2023-01-02 07:00:00,6000.98
2023-01-02 08:00:00,6046.28
2023-01-02 09:00:00,6073.83
2023-01-02 10:00:00,6079.38
2023-01-02 11:00:00,6069.59
2023-01-02 12:00:00,6040.42
2023-01-02 13:00:00,6031.16
2023-01-02 14:00:00,6088.25
2023-01-02 15:00:00,6210.3
2023-01-02 16:00:00,6142.87
2023-01-02 17:00:00,6068.79
2023-01-02 18:00:00,5955.35
2023-01-02 19:00:00,5837.38
2023-01-02 20:00:00,5834.12
2023-01-02 21:00:00,5739.7
2023-01-02 22:00:00,5568.65
2023-01-02 23:00:00,5398.75
2023-01-03 00:00:00,5258.04
2023-01-03 01:00:00,5172.64
2023-01-03 02:00:00,5102.99
2023-01-03 03:00:00,5169.02
2023-01-03 04:00:00,5340.77
2023-01-03 05:00:00,5820.94
2023-01-03 06:00:00,6180.25
2023-01-03 07:00:00,6431.07
2023-01-03 08:00:00,6476.29
2023-01-03 09:00:00,6481.25
2023-01-03 10:00:00,6397.72
2023-01-03 11:00:00,6325.53
2023-01-03 12:00:00,6218.77
2023-01-03 13:00:00,6238.09
2023-01-03 14:00:00,6349.62
2023-01-03 15:00:00,6526.01
2023-01-03 16:00:00,6537.98
2023-01-03 17:00:00,6455.78
2023-01-03 18:00:00,6336.47
2023-01-03 19:00:00,6284.33
2023-01-03 20:00:00,6327.75
2023-01-03 21:00:00,6177.04
2023-01-03 22:00:00,5962.41
2023-01-03 23:00:00,5728.81
2023-01-04 00:00:00,5598.03
2023-01-04 01:00:00,5526.12
2023-01-04 02:00:00,5479.66
2023-01-04 03:00:00,5501.3
2023-01-04 04:00:00,5583.41
2023-01-04 05:00:00,6023.51
2023-01-04 06:00:00,6529.7
2023-01-04 07:00:00,6714.6
2023-01-04 08:00:00,6804.02
2023-01-04 09:00:00,6771.65
2023-01-04 10:00:00,6713.93
2023-01-04 11:00:00,6707.37
2023-01-04 12:00:00,6680.67
2023-01-04 13:00:00,6682.57
2023-01-04 14:00:00,6709.97
2023-01-04 15:00:00,6724.26
2023-01-04 16:00:00,6658.95
2023-01-04 17:00:00,6546.87
2023-01-04 18:00:00,6408.49
2023-01-04 19:00:00,6289.82
2023-01-04 20:00:00,6117.62
2023-01-04 21:00:00,5890.98
2023-01-04 22:00:00,5647.16
2023-01-04 23:00:00,5427.35
2023-01-05 00:00:00,5274.32
2023-01-05 01:00:00,5227.76
2023-01-05 02:00:00,5163.61
2023-01-05 03:00:00,5155.18
2023-01-05 04:00:00,5305.2
2023-01-05 05:00:00,5752.5
2023-01-05 06:00:00,6273.86
2023-01-05 07:00:00,6410.81
2023-01-05 08:00:00,6413.03
2023-01-05 09:00:00,6397.69
2023-01-05 10:00:00,6186.2
2023-01-05 11:00:00,6158.99
2023-01-05 12:00:00,6094.4
2023-01-05 13:00:00,6041.34
2023-01-05 14:00:00,6118.53
2023-01-05 15:00:00,6190.9
2023-01-05 16:00:00,6094.85
2023-01-05 17:00:00,5997.77
2023-01-05 18:00:00,5873.75
2023-01-05 19:00:00,5804.42
2023-01-05 20:00:00,5799.78
2023-01-05 21:00:00,5719.7
2023-01-05 22:00:00,5520.73
2023-01-05 23:00:00,5317.97
2023-01-06 00:00:00,5222.65
2023-01-06 01:00:00,5159.61
2023-01-06 02:00:00,5135.17
2023-01-06 03:00:00,5183.61
2023-01-06 04:00:00,5297.85
2023-01-06 05:00:00,5749.75
2023-01-06 06:00:00,6299.51
2023-01-06 07:00:00,6471.61
2023-01-06 08:00:00,6479.39
2023-01-06 09:00:00,6479.4
2023-01-06 10:00:00,6459.46
2023-01-06 11:00:00,6421.89
2023-01-06 12:00:00,6353.47
2023-01-06 13:00:00,6331.62
2023-01-06 14:00:00,6320.72
2023-01-06 15:00:00,6313.41
2023-01-06 16:00:00,6060.84
2023-01-06 17:00:00,5949.67
2023-01-06 18:00:00,5819.88
2023-01-06 19:00:00,5793.94
2023-01-06 20:00:00,5688.72
2023-01-06 21:00:00,5451.32
2023-01-06 22:00:00,5216.33
2023-01-06 23:00:00,5021.56
2023-01-07 00:00:00,4898.51
2023-01-07 01:00:00,4820.38
2023-01-07 02:00:00,4747.58
2023-01-07 03:00:00,4739.88
2023-01-07 04:00:00,4758.98
2023-01-07 05:00:00,4830.96
2023-01-07 06:00:00,4913.52
2023-01-07 07:00:00,5103.44
2023-01-07 08:00:00,5270.44
2023-01-07 09:00:00,5431.81
2023-01-07 10:00:00,5504.7
2023-01-07 11:00:00,5508.23
2023-01-07 12:00:00,5486.62
2023-01-07 13:00:00,5493.48
2023-01-07 14:00:00,5592.35
2023-01-07 15:00:00,5661.34
2023-01-07 16:00:00,5594.12
2023-01-07 17:00:00,5479.24
2023-01-07 18:00:00,5327.1
2023-01-07 19:00:00,5193.35
2023-01-07 20:00:00,5015.62
2023-01-07 21:00:00,4842.52
2023-01-07 22:00:00,4722.0
2023-01-07 23:00:00,4579.48
2023-01-08 00:00:00,4414.0
2023-01-08 01:00:00,4264.25
2023-01-08 02:00:00,4113.46
2023-01-08 03:00:00,4179.75
2023-01-08 04:00:00,4173.13
2023-01-08 05:00:00,4198.21
2023-01-08 06:00:00,4251.44
2023-01-08 07:00:00,4370.94
2023-01-08 08:00:00,4491.83
2023-01-08 09:00:00,4657.39
2023-01-08 10:00:00,4707.01
2023-01-08 11:00:00,4730.93
2023-01-08 12:00:00,4749.0
2023-01-08 13:00:00,4793.15
2023-01-08 14:00:00,4867.62
2023-01-08 15:00:00,5033.16
2023-01-08 16:00:00,5001.03
2023-01-08 17:00:00,4909.02
2023-01-08 18:00:00,4823.97
2023-01-08 19:00:00,4726.25
2023-01-08 20:00:00,4668.43
2023-01-08 21:00:00,4468.61
2023-01-08 22:00:00,4255.97
2023-01-08 23:00:00,4074.37
2023-01-09 00:00:00,3970.51
2023-01-09 01:00:00,3896.09
2023-01-09 02:00:00,3900.12
