time,windspeed_10m,shortwave_radiation
2022-12-31 00:00:00,9.8,0.0
2022-12-31 01:00:00,13.3,0.0
2022-12-31 02:00:00,17.5,0.0
2022-12-31 03:00:00,22.0,0.0
2022-12-31 04:00:00,24.9,0.0
2022-12-31 05:00:00,26.0,0.0
2022-12-31 06:00:00,26.3,0.0
2022-12-31 07:00:00,27.7,0.0
2022-12-31 08:00:00,27.7,0.0
2022-12-31 09:00:00,29.6,0.0
2022-12-31 10:00:00,33.1,3.0
2022-12-31 11:00:00,33.9,2.0
2022-12-31 12:00:00,38.0,1.0
2022-12-31 13:00:00,38.3,0.0
2022-12-31 14:00:00,33.4,0.0
2022-12-31 15:00:00,34.2,0.0
2022-12-31 16:00:00,24.6,0.0
2022-12-31 17:00:00,23.3,0.0
2022-12-31 18:00:00,17.2,0.0
2022-12-31 19:00:00,12.9,0.0
2022-12-31 20:00:00,9.5,0.0
2022-12-31 21:00:00,13.8,0.0
2022-12-31 22:00:00,19.2,0.0
2022-12-31 23:00:00,20.9,0.0
2023-01-01 00:00:00,24.1,0.0
2023-01-01 01:00:00,26.8,0.0
2023-01-01 02:00:00,26.7,0.0
2023-01-01 03:00:00,27.5,0.0
2023-01-01 04:00:00,26.1,0.0
2023-01-01 05:00:00,24.9,0.0
2023-01-01 06:00:00,25.1,0.0
2023-01-01 07:00:00,24.2,0.0
2023-01-01 08:00:00,23.7,0.0
2023-01-01 09:00:00,24.4,0.0
2023-01-01 10:00:00,25.3,5.0
2023-01-01 11:00:00,25.9,11.0
2023-01-01 12:00:00,25.3,5.0
2023-01-01 13:00:00,24.5,0.0
2023-01-01 14:00:00,24.3,0.0
2023-01-01 15:00:00,25.4,0.0
2023-01-01 16:00:00,25.5,0.0
2023-01-01 17:00:00,24.8,0.0
2023-01-01 18:00:00,23.8,0.0
2023-01-01 19:00:00,20.0,0.0
2023-01-01 20:00:00,17.6,0.0
2023-01-01 21:00:00,15.9,0.0
2023-01-01 22:00:00,14.2,0.0
2023-01-01 23:00:00,13.1,0.0
2023-01-02 00:00:00,21.1,0.0
2023-01-02 01:00:00,21.0,0.0
2023-01-02 02:00:00,20.8,0.0
2023-01-02 03:00:00,19.7,0.0
2023-01-02 04:00:00,18.5,0.0
2023-01-02 05:00:00,17.2,0.0
2023-01-02 06:00:00,15.9,0.0
2023-01-02 07:00:00,15.1,0.0
2023-01-02 08:00:00,14.0,0.0
2023-01-02 09:00:00,13.7,0.0
2023-01-02 10:00:00,10.5,6.0
2023-01-02 11:00:00,10.4,15.0
2023-01-02 12:00:00,7.2,8.0
2023-01-02 13:00:00,11.2,0.0
2023-01-02 14:00:00,10.7,0.0
2023-01-02 15:00:00,12.1,0.0
2023-01-02 16:00:00,11.2,0.0
2023-01-02 17:00:00,11.8,0.0
2023-01-02 18:00:00,8.1,0.0
2023-01-02 19:00:00,7.5,0.0
2023-01-02 20:00:00,8.7,0.0
2023-01-02 21:00:00,9.9,0.0
2023-01-02 22:00:00,10.9,0.0
2023-01-02 23:00:00,7.6,0.0
2023-01-03 00:00:00,7.9,0.0
2023-01-03 01:00:00,8.4,0.0
2023-01-03 02:00:00,8.4,0.0
2023-01-03 03:00:00,9.5,0.0
2023-01-03 04:00:00,9.8,0.0
2023-01-03 05:00:00,10.9,0.0
2023-01-03 06:00:00,12.2,0.0
2023-01-03 07:00:00,14.7,0.0
2023-01-03 08:00:00,14.5,0.0
2023-01-03 09:00:00,15.5,0.0
2023-01-03 10:00:00,16.7,4.0
2023-01-03 11:00:00,16.9,9.0
2023-01-03 12:00:00,15.6,5.0
2023-01-03 13:00:00,17.1,0.0
2023-01-03 14:00:00,18.1,0.0
2023-01-03 15:00:00,18.4,0.0
2023-01-03 16:00:00,17.6,0.0
2023-01-03 17:00:00,17.7,0.0
2023-01-03 18:00:00,16.7,0.0
2023-01-03 19:00:00,16.4,0.0
