time,windspeed_10m,shortwave_radiation
2022-12-31 00:00:00,34.8,0.0
2022-12-31 01:00:00,34.1,0.0
2022-12-31 02:00:00,34.4,0.0
2022-12-31 03:00:00,38.4,0.0
2022-12-31 04:00:00,38.1,0.0
2022-12-31 05:00:00,39.5,0.0
2022-12-31 06:00:00,45.1,0.0
2022-12-31 07:00:00,50.7,0.0
2022-12-31 08:00:00,47.3,0.0
2022-12-31 09:00:00,35.1,1.0
2022-12-31 10:00:00,27.0,21.0
2022-12-31 11:00:00,25.0,29.0
2022-12-31 12:00:00,16.7,70.0
2022-12-31 13:00:00,6.3,55.0
2022-12-31 14:00:00,7.7,23.0
2022-12-31 15:00:00,9.4,6.0
2022-12-31 16:00:00,9.5,0.0
2022-12-31 17:00:00,7.8,0.0
2022-12-31 18:00:00,9.7,0.0
2022-12-31 19:00:00,9.8,0.0
2022-12-31 20:00:00,6.4,0.0
2022-12-31 21:00:00,4.4,0.0
2022-12-31 22:00:00,6.3,0.0
2022-12-31 23:00:00,6.9,0.0
2023-01-01 00:00:00,8.7,0.0
2023-01-01 01:00:00,5.8,0.0
2023-01-01 02:00:00,6.5,0.0
2023-01-01 03:00:00,4.3,0.0
2023-01-01 04:00:00,7.5,0.0
2023-01-01 05:00:00,6.6,0.0
2023-01-01 06:00:00,7.6,0.0
2023-01-01 07:00:00,9.6,0.0
2023-01-01 08:00:00,7.2,0.0
2023-01-01 09:00:00,5.6,2.0
2023-01-01 10:00:00,9.4,29.0
2023-01-01 11:00:00,8.7,72.0
2023-01-01 12:00:00,6.1,83.0
2023-01-01 13:00:00,6.8,34.0
2023-01-01 14:00:00,11.6,30.0
2023-01-01 15:00:00,11.8,5.0
2023-01-01 16:00:00,10.5,0.0
2023-01-01 17:00:00,5.1,0.0
2023-01-01 18:00:00,6.3,0.0
2023-01-01 19:00:00,6.1,0.0
2023-01-01 20:00:00,5.7,0.0
2023-01-01 21:00:00,6.1,0.0
2023-01-01 22:00:00,6.2,0.0
2023-01-01 23:00:00,7.3,0.0
2023-01-02 00:00:00,6.2,0.0
2023-01-02 01:00:00,7.2,0.0
2023-01-02 02:00:00,7.9,0.0
2023-01-02 03:00:00,9.2,0.0
2023-01-02 04:00:00,8.0,0.0
2023-01-02 05:00:00,6.6,0.0
2023-01-02 06:00:00,8.1,0.0
2023-01-02 07:00:00,8.7,0.0
2023-01-02 08:00:00,8.6,0.0
2023-01-02 09:00:00,8.7,0.0
2023-01-02 10:00:00,9.5,6.0
2023-01-02 11:00:00,9.4,13.0
2023-01-02 12:00:00,15.2,14.0
2023-01-02 13:00:00,10.1,21.0
2023-01-02 14:00:00,8.7,8.0
2023-01-02 15:00:00,6.2,2.0
2023-01-02 16:00:00,6.4,0.0
2023-01-02 17:00:00,15.6,0.0
2023-01-02 18:00:00,18.2,0.0
2023-01-02 19:00:00,15.8,0.0
2023-01-02 20:00:00,11.7,0.0
2023-01-02 21:00:00,6.3,0.0
2023-01-02 22:00:00,4.6,0.0
2023-01-02 23:00:00,3.0,0.0
2023-01-03 00:00:00,7.1,0.0
2023-01-03 01:00:00,13.5,0.0
2023-01-03 02:00:00,8.7,0.0
2023-01-03 03:00:00,6.6,0.0
2023-01-03 04:00:00,5.4,0.0
2023-01-03 05:00:00,5.7,0.0
2023-01-03 06:00:00,5.6,0.0
2023-01-03 07:00:00,8.2,0.0
2023-01-03 08:00:00,10.5,0.0
2023-01-03 09:00:00,11.8,2.0
2023-01-03 10:00:00,13.4,33.0
2023-01-03 11:00:00,14.3,68.0
2023-01-03 12:00:00,14.5,90.0
2023-01-03 13:00:00,16.6,77.0
2023-01-03 14:00:00,16.6,48.0
2023-01-03 15:00:00,17.9,10.0
2023-01-03 16:00:00,18.4,0.0
2023-01-03 17:00:00,19.2,0.0
2023-01-03 18:00:00,20.7,0.0
2023-01-03 19:00:00,21.9,0.0
2023-01-03 20:00:00,23.4,0.0
2023-01-03 21:00:00,22.4,0.0
2023-01-03 22:00:00,24.2,0.0
2023-01-03 23:00:00,26.2,0.0
2023-01-04 00:00:00,28.7,0.0
2023-01-04 01:00:00,30.7,0.0
2023-01-04 02:00:00,31.8,0.0
2023-01-04 03:00:00,31.6,0.0
2023-01-04 04:00:00,30.6,0.0
2023-01-04 05:00:00,30.0,0.0
2023-01-04 06:00:00,29.0,0.0
2023-01-04 07:00:00,33.7,0.0
2023-01-04 08:00:00,35.2,0.0
2023-01-04 09:00:00,35.7,1.0
2023-01-04 10:00:00,41.3,9.0
2023-01-04 11:00:00,37.0,21.0
2023-01-04 12:00:00,32.1,32.0
2023-01-04 13:00:00,32.4,16.0
2023-01-04 14:00:00,32.2,25.0
2023-01-04 15:00:00,33.1,6.0
2023-01-04 16:00:00,26.4,0.0
2023-01-04 17:00:00,23.4,0.0
2023-01-04 18:00:00,19.7,0.0
2023-01-04 19:00:00,10.1,0.0
2023-01-04 20:00:00,15.4,0.0
2023-01-04 21:00:00,12.9,0.0
2023-01-04 22:00:00,12.4,0.0
2023-01-04 23:00:00,8.3,0.0
2023-01-05 00:00:00,3.9,0.0
2023-01-05 01:00:00,6.6,0.0
2023-01-05 02:00:00,7.9,0.0
2023-01-05 03:00:00,8.1,0.0
2023-01-05 04:00:00,9.0,0.0
2023-01-05 05:00:00,8.3,0.0
