time,windspeed_10m,shortwave_radiation
2022-12-31 00:00:00,24.9,0.0
2022-12-31 01:00:00,27.8,0.0
2022-12-31 02:00:00,28.5,0.0
2022-12-31 03:00:00,28.8,0.0
2022-12-31 04:00:00,27.5,0.0
2022-12-31 05:00:00,24.8,0.0
2022-12-31 06:00:00,23.6,0.0
2022-12-31 07:00:00,22.8,0.0
2022-12-31 08:00:00,21.2,0.0
2022-12-31 09:00:00,23.4,22.0
2022-12-31 10:00:00,24.2,68.0
2022-12-31 11:00:00,23.1,82.0
2022-12-31 12:00:00,22.7,69.0
2022-12-31 13:00:00,21.9,38.0
2022-12-31 14:00:00,21.2,9.0
2022-12-31 15:00:00,21.4,0.0
2022-12-31 16:00:00,22.5,0.0
2022-12-31 17:00:00,22.9,0.0
2022-12-31 18:00:00,22.9,0.0
2022-12-31 19:00:00,20.3,0.0
2022-12-31 20:00:00,18.3,0.0
2022-12-31 21:00:00,17.7,0.0
2022-12-31 22:00:00,16.9,0.0
2022-12-31 23:00:00,15.3,0.0
2023-01-01 00:00:00,14.8,0.0
2023-01-01 01:00:00,11.2,0.0
2023-01-01 02:00:00,10.4,0.0
2023-01-01 03:00:00,9.7,0.0
2023-01-01 04:00:00,8.3,0.0
2023-01-01 05:00:00,7.6,0.0
2023-01-01 06:00:00,8.0,0.0
2023-01-01 07:00:00,7.9,0.0
2023-01-01 08:00:00,8.4,0.0
2023-01-01 09:00:00,8.8,27.0
2023-01-01 10:00:00,8.0,75.0
2023-01-01 11:00:00,5.9,95.0
2023-01-01 12:00:00,4.7,92.0
2023-01-01 13:00:00,8.6,50.0
2023-01-01 14:00:00,9.5,10.0
2023-01-01 15:00:00,6.3,0.0
2023-01-01 16:00:00,6.9,0.0
2023-01-01 17:00:00,7.6,0.0
2023-01-01 18:00:00,6.0,0.0
2023-01-01 19:00:00,4.5,0.0
2023-01-01 20:00:00,3.3,0.0
2023-01-01 21:00:00,4.4,0.0
2023-01-01 22:00:00,6.6,0.0
2023-01-01 23:00:00,7.2,0.0
2023-01-02 00:00:00,9.2,0.0
2023-01-02 01:00:00,10.8,0.0
2023-01-02 02:00:00,12.5,0.0
2023-01-02 03:00:00,15.6,0.0
2023-01-02 04:00:00,13.8,0.0
2023-01-02 05:00:00,16.7,0.0
2023-01-02 06:00:00,15.6,0.0
2023-01-02 07:00:00,12.4,0.0
2023-01-02 08:00:00,10.1,0.0
2023-01-02 09:00:00,12.6,9.0
2023-01-02 10:00:00,11.3,10.0
2023-01-02 11:00:00,10.7,28.0
2023-01-02 12:00:00,10.0,20.0
2023-01-02 13:00:00,8.9,21.0
2023-01-02 14:00:00,7.2,6.0
2023-01-02 15:00:00,6.6,0.0
2023-01-02 16:00:00,5.5,0.0
2023-01-02 17:00:00,5.1,0.0
2023-01-02 18:00:00,5.8,0.0
2023-01-02 19:00:00,9.3,0.0
2023-01-02 20:00:00,10.5,0.0
2023-01-02 21:00:00,13.2,0.0
2023-01-02 22:00:00,16.8,0.0
2023-01-02 23:00:00,15.5,0.0
2023-01-03 00:00:00,15.3,0.0
2023-01-03 01:00:00,15.5,0.0
2023-01-03 02:00:00,16.6,0.0
2023-01-03 03:00:00,17.8,0.0
2023-01-03 04:00:00,18.9,0.0
2023-01-03 05:00:00,18.9,0.0
2023-01-03 06:00:00,18.6,0.0
2023-01-03 07:00:00,18.3,0.0
2023-01-03 08:00:00,17.1,0.0
2023-01-03 09:00:00,16.1,18.0
2023-01-03 10:00:00,15.9,77.0
2023-01-03 11:00:00,14.4,105.0
2023-01-03 12:00:00,14.2,100.0
2023-01-03 13:00:00,15.3,65.0
2023-01-03 14:00:00,14.5,16.0
2023-01-03 15:00:00,15.1,0.0
2023-01-03 16:00:00,15.3,0.0
2023-01-03 17:00:00,14.8,0.0
2023-01-03 18:00:00,13.5,0.0
2023-01-03 19:00:00,12.6,0.0
2023-01-03 20:00:00,12.0,0.0
2023-01-03 21:00:00,12.1,0.0
2023-01-03 22:00:00,10.6,0.0
2023-01-03 23:00:00,10.5,0.0
2023-01-04 00:00:00,10.5,0.0
2023-01-04 01:00:00,10.2,0.0
2023-01-04 02:00:00,8.4,0.0
2023-01-04 03:00:00,6.6,0.0
2023-01-04 04:00:00,5.4,0.0
2023-01-04 05:00:00,5.7,0.0
2023-01-04 06:00:00,3.3,0.0
2023-01-04 07:00:00,5.8,0.0
2023-01-04 08:00:00,7.1,0.0
2023-01-04 09:00:00,8.6,20.0
2023-01-04 10:00:00,13.3,35.0
2023-01-04 11:00:00,15.9,35.0
2023-01-04 12:00:00,13.3,27.0
2023-01-04 13:00:00,12.6,14.0
2023-01-04 14:00:00,14.5,5.0
2023-01-04 15:00:00,16.3,0.0
2023-01-04 16:00:00,17.8,0.0
2023-01-04 17:00:00,19.8,0.0
2023-01-04 18:00:00,20.4,0.0
2023-01-04 19:00:00,22.5,0.0
2023-01-04 20:00:00,22.7,0.0
2023-01-04 21:00:00,23.1,0.0
2023-01-04 22:00:00,23.1,0.0
2023-01-04 23:00:00,23.0,0.0
2023-01-05 00:00:00,22.9,0.0
2023-01-05 01:00:00,23.9,0.0
2023-01-05 02:00:00,24.0,0.0
2023-01-05 03:00:00,23.7,0.0
2023-01-05 04:00:00,24.1,0.0
2023-01-05 05:00:00,24.2,0.0
2023-01-05 06:00:00,23.6,0.0
2023-01-05 07:00:00,22.1,0.0
2023-01-05 08:00:00,24.4,0.0
2023-01-05 09:00:00,23.4,10.0
2023-01-05 10:00:00,22.0,25.0
2023-01-05 11:00:00,21.9,36.0
2023-01-05 12:00:00,20.4,38.0
2023-01-05 13:00:00,18.1,23.0
2023-01-05 14:00:00,16.1,7.0
