time,windspeed_10m,shortwave_radiation
2022-12-31 00:00:00,21.1,0.0
2022-12-31 01:00:00,16.5,0.0
2022-12-31 02:00:00,17.5,0.0
2022-12-31 03:00:00,20.0,0.0
2022-12-31 04:00:00,18.8,0.0
2022-12-31 05:00:00,15.7,0.0
2022-12-31 06:00:00,19.9,0.0
2022-12-31 07:00:00,20.2,0.0
2022-12-31 08:00:00,29.5,0.0
2022-12-31 09:00:00,27.7,5.0
2022-12-31 10:00:00,27.3,39.0
2022-12-31 11:00:00,23.2,72.0
2022-12-31 12:00:00,23.7,82.0
2022-12-31 13:00:00,26.3,71.0
2022-12-31 14:00:00,23.0,30.0
2022-12-31 15:00:00,18.4,1.0
2022-12-31 16:00:00,13.3,0.0
2022-12-31 17:00:00,10.1,0.0
2022-12-31 18:00:00,8.7,0.0
2022-12-31 19:00:00,6.5,0.0
2022-12-31 20:00:00,6.9,0.0
2022-12-31 21:00:00,4.6,0.0
2022-12-31 22:00:00,6.8,0.0
2022-12-31 23:00:00,6.3,0.0
2023-01-01 00:00:00,9.5,0.0
2023-01-01 01:00:00,11.6,0.0
2023-01-01 02:00:00,10.5,0.0
2023-01-01 03:00:00,8.9,0.0
2023-01-01 04:00:00,9.1,0.0
2023-01-01 05:00:00,9.3,0.0
2023-01-01 06:00:00,12.6,0.0
2023-01-01 07:00:00,10.8,0.0
2023-01-01 08:00:00,11.1,0.0
2023-01-01 09:00:00,7.9,5.0
2023-01-01 10:00:00,9.7,46.0
2023-01-01 11:00:00,8.3,85.0
2023-01-01 12:00:00,9.4,88.0
2023-01-01 13:00:00,9.4,75.0
2023-01-01 14:00:00,8.0,32.0
2023-01-01 15:00:00,12.3,1.0
2023-01-01 16:00:00,9.2,0.0
2023-01-01 17:00:00,8.7,0.0
2023-01-01 18:00:00,10.9,0.0
2023-01-01 19:00:00,12.1,0.0
2023-01-01 20:00:00,12.6,0.0
2023-01-01 21:00:00,10.7,0.0
2023-01-01 22:00:00,10.7,0.0
2023-01-01 23:00:00,12.1,0.0
2023-01-02 00:00:00,12.8,0.0
2023-01-02 01:00:00,10.8,0.0
2023-01-02 02:00:00,11.1,0.0
2023-01-02 03:00:00,11.9,0.0
2023-01-02 04:00:00,8.2,0.0
2023-01-02 05:00:00,9.9,0.0
2023-01-02 06:00:00,10.5,0.0
2023-01-02 07:00:00,8.0,0.0
2023-01-02 08:00:00,7.3,0.0
2023-01-02 09:00:00,9.4,2.0
2023-01-02 10:00:00,8.7,20.0
2023-01-02 11:00:00,6.1,41.0
2023-01-02 12:00:00,7.6,43.0
2023-01-02 13:00:00,7.2,28.0
2023-01-02 14:00:00,8.6,10.0
2023-01-02 15:00:00,7.6,1.0
2023-01-02 16:00:00,5.2,0.0
2023-01-02 17:00:00,8.2,0.0
2023-01-02 18:00:00,9.9,0.0
2023-01-02 19:00:00,7.0,0.0
2023-01-02 20:00:00,7.4,0.0
2023-01-02 21:00:00,8.4,0.0
2023-01-02 22:00:00,9.3,0.0
2023-01-02 23:00:00,8.1,0.0
2023-01-03 00:00:00,13.2,0.0
2023-01-03 01:00:00,12.2,0.0
2023-01-03 02:00:00,11.1,0.0
2023-01-03 03:00:00,10.6,0.0
2023-01-03 04:00:00,8.9,0.0
2023-01-03 05:00:00,6.3,0.0
2023-01-03 06:00:00,6.6,0.0
2023-01-03 07:00:00,8.7,0.0
2023-01-03 08:00:00,7.7,0.0
2023-01-03 09:00:00,8.4,6.0
2023-01-03 10:00:00,7.2,46.0
2023-01-03 11:00:00,4.6,83.0
2023-01-03 12:00:00,4.4,91.0
2023-01-03 13:00:00,5.8,61.0
2023-01-03 14:00:00,5.6,28.0
2023-01-03 15:00:00,6.4,1.0
2023-01-03 16:00:00,6.6,0.0
2023-01-03 17:00:00,5.1,0.0
2023-01-03 18:00:00,4.4,0.0
2023-01-03 19:00:00,4.4,0.0
2023-01-03 20:00:00,5.0,0.0
2023-01-03 21:00:00,8.1,0.0
2023-01-03 22:00:00,6.2,0.0
2023-01-03 23:00:00,8.4,0.0
2023-01-04 00:00:00,11.0,0.0
2023-01-04 01:00:00,11.5,0.0
2023-01-04 02:00:00,16.1,0.0
2023-01-04 03:00:00,16.6,0.0
2023-01-04 04:00:00,16.8,0.0
2023-01-04 05:00:00,17.4,0.0
2023-01-04 06:00:00,18.9,0.0
2023-01-04 07:00:00,19.9,0.0
2023-01-04 08:00:00,20.1,0.0
2023-01-04 09:00:00,22.7,1.0
2023-01-04 10:00:00,23.7,7.0
2023-01-04 11:00:00,24.4,11.0
2023-01-04 12:00:00,23.5,9.0
2023-01-04 13:00:00,25.0,9.0
2023-01-04 14:00:00,27.0,4.0
2023-01-04 15:00:00,25.7,0.0
2023-01-04 16:00:00,25.0,0.0
2023-01-04 17:00:00,24.9,0.0
2023-01-04 18:00:00,25.5,0.0
2023-01-04 19:00:00,25.1,0.0
2023-01-04 20:00:00,23.9,0.0
2023-01-04 21:00:00,24.2,0.0
2023-01-04 22:00:00,24.3,0.0
2023-01-04 23:00:00,23.5,0.0
2023-01-05 00:00:00,22.9,0.0
2023-01-05 01:00:00,22.2,0.0
2023-01-05 02:00:00,20.8,0.0
2023-01-05 03:00:00,19.7,0.0
2023-01-05 04:00:00,18.4,0.0
2023-01-05 05:00:00,17.2,0.0
2023-01-05 06:00:00,16.5,0.0
2023-01-05 07:00:00,15.4,0.0
2023-01-05 08:00:00,14.7,0.0
2023-01-05 09:00:00,13.7,2.0
2023-01-05 10:00:00,13.1,15.0
2023-01-05 11:00:00,12.5,25.0
2023-01-05 12:00:00,11.8,29.0
2023-01-05 13:00:00,11.2,24.0
2023-01-05 14:00:00,10.5,12.0
2023-01-05 15:00:00,11.4,1.0
2023-01-05 16:00:00,12.1,0.0
2023-01-05 17:00:00,11.2,0.0
2023-01-05 18:00:00,10.4,0.0
2023-01-05 19:00:00,10.1,0.0
2023-01-05 20:00:00,10.1,0.0
2023-01-05 21:00:00,9.0,0.0
2023-01-05 22:00:00,9.7,0.0
2023-01-05 23:00:00,10.9,0.0
2023-01-06 00:00:00,11.2,0.0
2023-01-06 01:00:00,12.6,0.0
2023-01-06 02:00:00,12.6,0.0
2023-01-06 03:00:00,14.4,0.0
2023-01-06 04:00:00,15.9,0.0
2023-01-06 05:00:00,17.1,0.0
2023-01-06 06:00:00,16.2,0.0
2023-01-06 07:00:00,17.3,0.0
2023-01-06 08:00:00,19.1,0.0
2023-01-06 09:00:00,18.7,1.0
